pergunta;resposta
Vou analisar o conteúdo fornecido e criar 10 pares pergunta;resposta no formato CSV, seguindo as instruções e regras fornecidas.
pergunta;resposta
O que é desobediência civil?;recusa não violenta de obedecer a leis injustas
Quem popularizou o termo civil disobedience no Estados Unidos?;Henry David Thoreau
Qual é uma característica essencial da desobediência civil?;não violência
Qual movimento inspirou Mahatma Gandhi na Índia?;resistência não violenta
Por que a desobediência civil é considerada uma forma de respeito à lei?;exige justiça mediante punição voluntária
O que a desobediência civil visa protestar?;leis injustas
O que caracteriza um ato de desobediência civil?;recusa consciente e não violenta
Qual movimento nos EUA usava a desobediência civil?;direitos civis
Quem foi um precursor da desobediência civil?;Henry David Thoreau
Qual é o objetivo da desobediência civil?;mudar leis injustas
