pergunta;resposta
Em qual região da França estava concentrada a maioria dos Huguenotes?;no sul e na região central,
O que foi a proporção de huguenotes em relação à população francesa no auge das Guerras Religiosas?;cerca de 10%,
Que anos marcam o início e o fim das Guerras Religiosas entre Huguenotes e Católicos?;de 1562 a 1598,
Qual foi o principal tratado que pôs fim às Guerras Religiosas na França?;o Édito de Nantes,
Que consequência teve a perda de autonomia política dos Huguenotes após os rebeliões nos anos 1620?;a abolição de privilégios políticos e militares,
De onde provinha o termo "Huguenote"?;do nome de Besançon Hugues, um político suíço,
Quando Henry IV assumiu o poder em França e se tornou protetor dos Huguenotes?;em 1562,
Qual foi a consequência da expulsão de 300 famílias huguenotes de La Rochelle em 1661?;a perda de seu território em França,
Que país recebeu muitos Huguenotes que fugiram das perseguições na França?;os Estados Unidos, especialmente o condado de Orange, Nova York,
Qual foi o impacto da emigração dos Huguenotes para a América?;causou um "brain drain" e reduziu a influência Calvinista na França.
