pergunta;resposta
Ok, I need to create 10 question;answer pairs in CSV format based on the given context about Normans. The questions should be relevant and have correct short answers. Let me start by understanding the key points from the context.
pergunta;resposta
Em que região os Normandsos se estabeleceram inicialmente?;Normandia.
Qual foi a língua falada pelos Normandsos?;Antigo Norman.
Em que século os Normandsos adquiriram uma identidade distinta?;Século X.
Quem foi o primeiro líder dos Vikingos que se aliou ao reino de França?;Rolo.
Qual foi a principal contribuição militar dos Normandsos para a Europa medieval?;Conquista normanda da Inglaterra em 1066 e expansões subsequentes.
Em quais regiões hoje existem dialetos restantes do Antigo Norman?;Ilhas do Canal (Jèrriais e Guernésiais) e partes da França.
Qual foi a principal batalha associada aos Normandsos que levou à conquista inglesa?;Batalha de Hastings em 1066.
Que religião os Normandsos adotiram após sua conversão?;Cristianismo.
Qual foi o impacto cultural dos Normandsos na Europa e no Oriente Médio?;Influência em arquitetura românica, música e militares.
Quais territórios atualmente ainda representam partes do Ducado de Normandia?;Ilhas do Canal (Bailiwicks de Guernsey e Jersey).
