```
pergunta;resposta
Qual é o nome chinês da dinastia Yuan?;元朝
Quem fundou a dinastia Yuan?;Kublai Khan
Em qual ano foi estabelecida oficialmente a dinastia Yuan?;1271
Qual era o título oficial de Kublai Khan além de imperador da China?;Grande Khan
Qual religião predominava na dinastia Yuan?;Buddhism, Mongolian Tengrism/Chinese Heaven worship
Quem foi o avô de Kublai Khan?;Genghis Khan
Qual é a data final do evento que marcou o fim da dinastia Yuan?;1368
Onde estava localizada a capital da dinastia Yuan?;Shangdu
Qual foi a moeda principal utilizada durante a dinastia Yuan?;Predominantly Paper Currency
Quem sucedeu a dinastia Yuan?;Ming dynasty
```
