pergunta;resposta
Okay; I need to generate 10 question-answer pairs in Portuguese based on the given context about the Normans. Let me start by understanding the content.
1. Where did the Normans originate from? (mix of Norse; Franks)
5. Which language did Normans adopt? (Old Norman; Gallo-Romance)
9. Which territories did Normans conquer besides England? (Sicily; Southern Italy)
Now I'll translate these into Portuguese; ensuring each question is clear and the answers are concise based on the context.
"Pergunta";"Resposta"
"De onde os normandos deram origem?";"Os normandos tiveram origem no mistura entre os saxões nórdicos e os povos galo-românicos."
"Em qual ano foi formado o Ducado da Normandia?";"O Ducado da Normandia foi formado em 911 com o tratado assinado por Rolo e Carlos III."
"Quais foram as características principais dos normandos?";"Eram conhecidos por sua natureza guerreira e pelo seu fervor católico."
"Que territórios além da Inglaterra foram conquistados pelos normandos?";"Os normandos também conquistaram a Sicília e partes da Itália do Sul."
"Em qual ano a Normandia mainland foi tomada pela França?";"A Normandia mainland foi tomada pela França em 1204."
