```csv
pergunta;resposta
Qual é o símbolo químico do oxigênio?;O
Qual é o número atômico do oxigênio?;8
Qual grupo na tabela periódica o oxigênio pertence?;calcogênio
Qual a fórmula química do oxigênio em sua forma diatômica?;O2
Qual a principal função do oxigênio para a maioria dos organismos?;respiração
Qual a principal característica do oxigênio como agente oxidante?;reação com combustíveis
Qual a importância do oxigênio para a fotossíntese?;produção de alimento
Qual o nome dado ao composto formado entre o oxigênio e um elemento?;óxido
Qual a principal fonte de oxigênio na atmosfera terrestre?;fotossíntese
Qual a principal utilização do oxigênio em aplicações médicas?;terapia
Qual a principal razão pela qual o oxigênio é um elemento tão abundante?;fotossíntese e combustão
```
