```csv
pergunta;resposta
Qual o tipo de medida foca em riqueza, renda e consumo?;Medidas de desigualdade econômica
O que o Gini coefficient é?;Uma medida amplamente usada para medir a desigualdade econômica
O que é o Índice de Desenvolvimento Humano Ajustado pela Desigualdade?;Um índice composto que leva a desigualdade em conta.
Quais os tipos de conceitos importantes relacionados à desigualdade?;equidade, igualdade de resultado e igualdade de oportunidade
Como a globalização afetou a desigualdade dentro dos países?;Aumentou a desigualdade dentro dos países
Quando a desigualdade de renda entre países atingiu o pico?;na década de 1970
Como os impostos e transferências afetam a desigualdade de renda em economias avançadas?;Diminuem a desigualdade de renda em um terço
Qual o impacto da desigualdade no crescimento econômico?;Pode prejudicar o crescimento e a estabilidade macroeconômica
Qual a relação entre a desigualdade de terras e o crescimento econômico?;Reduzem o crescimento mais do que a desigualdade de renda
Quais os efeitos da desigualdade na instabilidade política e social?;Pode levar a revoluções, conflitos e outros problemas.
```
