pergunta;resposta
Onde o rio Reno se origina?;Swiss canton of Graubünden in the Alps
Quais fronteiras o Reno forma parte?;Swiss-Liechtenstein, Swiss-Austrian, Swiss-German borders
Qual é o comprimento do rio Reno?;1,230 km (760 mi)
Qual é a área de drenagem do Reno?;9,973 sq km
De onde vem o nome do rio Reno?;Celtic Rēnos
Quais estados alemães são nomeados após o Reno?;North Rhine-Westphalia and Rhineland-Palatinate
Qual é a taxa média de descarga do Reno?;2,900 m3/s
Qual era a importância do Reno durante o Império Romano?;Roman Empire's northern inland boundary
Quais cidades importantes estão localizadas ao longo do Reno?;Cologne, Rotterdam, Düsseldorf, Duisburg, Strasbourg, Nijmegen, Basel
Para onde o rio Reno se destina finalmente?;North Sea
pergunta;resposta
Onde o rio Reno se origina?;Swiss canton of Graubünden in the Alps
Quais fronteiras o Reno forma parte?;Swiss-Liechtenstein, Swiss-Austrian, Swiss-German borders
Qual é o comprimento do rio Reno?;1,230 km (760 mi)
Qual é a área de drenagem do Reno?;9,973 sq km
De onde vem o nome do rio Reno?;Celtic Rēnos
Quais estados alemães são nomeados após o Reno?;North Rhine-Westphalia and Rhineland-Palatinate
Qual é a taxa média de descarga do Reno?;2,900 m3/s
Qual era a importância do Reno durante o Império Romano?;Roman Empire's northern inland boundary
Quais cidades importantes estão localizadas ao longo do Reno?;Cologne, Rotterdam, Düsseldorf, Duisburg, Strasbourg, Nijmegen, Basel
Para onde o rio Reno se destina finalmente?;North Sea
