pergunta;resposta
O que é desobediência civil, em sua definição básica?;Recusa ativa de obedecer leis ou comandos governamentais.
Qual a condição que alguns definem para que a desobediência seja "civil"?;Deve ser não violenta.
Quem popularizou o termo "desobediência civil" nos EUA?;Henry David Thoreau.
Qual movimento foi liderado por Susan B. Anthony, influenciado pela desobediência civil?;Movimento pelo direito ao voto feminino.
Quem liderou a revolução egípcia de 1919, inspirado pela desobediência civil?;Saad Zaghloul.
Quem utilizou a desobediência civil em protestos pela independência da Índia?;Mahatma Gandhi.
Qual movimento nos EUA incorporou elementos de desobediência civil?;Movimento pelos direitos civis.
Qual a visão de Martin Luther King Jr. sobre a desobediência civil?;É uma demonstração de respeito pela lei.
Qual o destino de quem pratica desobediência civil em tribunais?;Raramente é justificável.
Qual o propósito da desobediência civil, segundo King?;Arousar a consciência da comunidade sobre injustiças.
