pergunta;resposta
Qual o número de estados membros da União Europeia?;27
Qual foi o ano de fundação da Comunidade Europeia do Carvão e do Aço?;1952
Qual o objetivo principal da legislação da União Europeia?;Promover a paz e a justiça social
O que forma a estrutura constitucional do Direito da UE?;Os Tratados da União Europeia
Como é chamado o poder judiciário da União Europeia?;Tribunal de Justiça da União Europeia
Qual o tipo de leis que a União Europeia possui?;Leis supranacionais
Qual o papel dos Tratados da União Europeia?;Definem a estrutura constitucional
O que o Tribunal de Justiça da UE faz?;Interpreta a legislação da União Europeia
Qual o foco da economia social promovida pela UE?;Mercado social com pleno emprego
Quais são alguns dos valores defendidos pela UE?;Paz, justiça social e proteção ambiental
