pergunta;resposta
O que são conhecidos os ctenóforos?;geleias de pente
Como os ctenóforos se movem?;combs' of cilia
Onde vivem os ctenóforos?;águas marinhas
Qual é o tamanho médio dos ctenóforos?;1,5 m (4 pés 11 pol)
Em que classe estão classificados os ctenóforos?;classes
Que tipo de alimentos consomem os ctenóforos?;desde larvas até adultos de pequenos crustáceos
Onde se encontra o lugar dos ctenóforos na "Árvore da Vida"?;sobre sponges (Porifera Sister Hypothesis)
Qual é a fonte principal de alimentação para os ctenóforos?;predação
Como os ctenóforos conseguem digestão e respiration?;fluxo de água através da cavidade do corpo
Quais são as duas classes principais dos ctenóforos?;"Tentaculata" e "Nuda"
