pergunta;resposta
1. What is Fresno's population ranking in the United States?;34
2. In which year was Fresno incorporated as a city?;1885
3. What was the original purpose of Fresno's founding?;railway station of the Central Pacific Railroad
4. What does the name "Fresno" mean in Spanish?;ash tree
5. How far is Fresno from Los Angeles?;350 km
6. What is the largest city in the greater Central Valley region?;Fresno
7. What is the third-largest majority-Hispanic city in the United States?;Fresno
8. In which year was Fresno founded as a railway station?;1872
9. What is the UTC offset of Fresno, California?;480.0
10. What is the area covered by water in Fresno, California, in square miles?;1.21
"Qual é o ranking populacional de Fresno nos Estados Unidos?";"34"
"Em que ano Fresno foi incorporado como cidade?";"1885"
"Qual era o propósito original da fundação de Fresno?";"estaçāo ferroviária da Central Pacific Railroad"
"O que significa o nome 'Fresno' em espanhol?";"carvalho"
"Qual a distância entre Fresno e Los Angeles?";"350 km"
"Qual é a maior cidade da região maior do Vale do Sacramento?";"Fresno"
"Qual é a terceira maior cidade com maioria hispânica nos Estados Unidos?";"Fresno"
"Em que ano Fresno foi fundado como estaçāo ferroviária?";"1872"
"Qual é o desvio do UTC de Fresno, Califórnia?";"480.0"
"Qual é a área coberta por água em Fresno, Califórnia, em milhas quadradas?";"1.21"
