pergunta;resposta
Qual tradição protestante os huguenotes seguiam?;calvinista
Em que parte da França os huguenotes estavam concentrados?;sul e oeste
Qual evento marcou o fim das Guerras Religiosas na França?;o Édito de Nantes
Qual foi a estimativa da população huguenote no auge?;cerca de 10% da população francesa
O que eram as "dragonnades"?;conversões forçadas de protestantes ao catolicismo
Qual líder foi associado aos huguenotes no futuro?;Henry IV
O que aconteceu com os direitos dos huguenotes em 1685?;foram revogados pelo Édito de Fontainebleau
Qual foi um dos resultados da emigração huguenote?;perda de cérebros (brain drain)
Que tipo de privilégios os huguenotes perderam na década de 1620?;políticos e militares
Qual o nome do tratado que encerrou oficialmente a perseguição aos protestantes em 1787?;o Édito de Versalhes
