pergunta;resposta
- O formato é "pergunta;resposta" com ponto e vírgula como separador
pergunta;resposta
Qual é a principal ideia do Islamismo como ideologia política?;reconstituição de estados e regiões
Quais são as duas principais estratégias do Islamismo?;revolucionária e reformista
O que o Islamismo pode enfatizar na sua implementação?;sharia, unidade política, estados islâmicos
Como alguns grupos islâmicos preferem se chamar?;movimento islâmico
Quem são figuras importantes do Islamismo do século XX?;Hassan al-Banna, Sayyid Qutb
Como o Islamismo transformou o Oriente Médio?;redefinindo política e fronteiras
O que aconteceu com o Islamismo após a Primavera Árabe?;envolvimento em política democrática
Por que muitos ativistas contestam o termo "Islamismo"?;conotações negativas na mídia ocidental
O que o termo "Islamismo" pode se referir?;diferentes formas de ativismo social
Qual é a visão central do Islamismo?;vida pública guiada por princípios islâmicos
