pergunta;resposta
Qual é a área da bacia do Amazonas?;7.000.000 km²
Qual país possui a maior parte da Amazônia?;Brasil (60%)
Qual o tipo de floresta predominante na Amazônia?;Floresta tropical úmida de folhas largas
Quanto tempo dura um soneto em minutos?;30
Qual é a população total da região?;Mais de 30 milhões de pessoas
Qual país tem a segunda maior área da Amazônia?;Peru (13%)
Quantos grupos indígenas isolados existem?;60 grupos
Qual é a área total da floresta amazônica?;5,500,000 km²
Qual o nome do parque na Guiana Francesa?;Parque Amazônico da Guiana
Quantas árvores estima-se que existam na Amazônia?;390 bilhões de árvores
