pergunta;resposta
Compounding and dispensing are traditional roles; seventh question can focus on those responsibilities.
pergunta;resposta
Qual é o gênero principal de umpecialista que ativa na pharma?;pharmacista
Como são conhecidos os termos "pharmacy" e "chemist"?;Estão relacionados, com "pharmacy" usado nos EUA e "chemist" na Inglaterra.
Quais é a principal fonte de fármacos nowadays?;as indústria farmaceutica
Em que se classesificam a farmacia?;comunidades ou institutions
Porquê a farmacia é considerada ativa mais clínica?;porque as maiores quantias de fármacos são fabricados pela indústria
Quais são os serviços tradicionalmente atribuídos a farmacias?;compounding e dispensação de medicamentos
O que outros serviços podem existir além da dispensação em algumas lojas de fármacos?;sim, como revisões médicas, orientações médicas e atendimento profissional
