pergunta;resposta
Let me structure each line as "pergunta;resposta".
Qual é o estado vizinho de Victoria no norte?;Nova Gales do Sul
Qual estado australiano tem a maior densidade populacional?;Vitória
Qual evento histórico impulsionou o crescimento econômico e populacional de Victoria no século XIX?;A corrida do ouro
Qual cidade é considerada a capital esportiva da Austrália?;Melbourne
Quantos assentos Victoria tem na Câmara dos Representantes?;38 assentos
Quantas divisões administrativas locais existem em Victoria?;79
Qual é a principal característica da economia de Victoria?;É diversificada e baseada nos serviços
Quais grupos indígenas são originários de Victoria?;Boonwurrung
Qual foi a temperatura máxima registrada em Victoria no verão?;48,8°C
Que cidade é considerada o lar espiritual do críquete australiano?;Melbourne
