pergunta;resposta
Qual é a função de Jacksonville na Flórida?;A maior cidade e área no país.
Em que estado se localiza Jacksonville?;Florida.
Qual foi o nome do primeiro assentamento europeu ali?;Fort Caroline.
Quem habitou originalmente a região de Jacksonville?;Timucua.
Que presidente dos EUA teve seu nome atribuído a Jacksonville?;Andrew Jackson.
Qual é a função do rio Saint Johns em Jacksonville?;Estratégico para o porto e a defesa.
Qual é a posição de Jacksonville em termos de população na Flórida?;A mais populosa.
Qual centro militar está associado a Jacksonville?;Naval Submarine Base Kings Bay.
Qual região fica Jacksonville?;First Coast region.
Como são chamados os residentes de Jacksonville?;Jacksonvillians ou Jaxsons.
