pergunta;resposta
O que é uma máquina a vapor?;Um motor térmico que usa vapor como fluido de trabalho.
Qual o princípio de funcionamento básico de uma máquina a vapor?;Pressão do vapor empurra um pistão dentro de um cilindro.
O que diferencia as máquinas a vapor de turbinas a vapor?;Máquinas a vapor são motores alternativos, turbinas não.
Qual ciclo termodinâmico é usado para analisar máquinas a vapor?;Ciclo de Rankine.
Quem patenteou a primeira bomba d'água a vapor?;Jerónimo de Ayanz y Beaumont.
Quem inventou o primeiro dispositivo a vapor comercialmente usado?;Thomas Savery.
Quem desenvolveu o primeiro motor a vapor que transmitia potência contínua?;Thomas Newcomen.
Qual a principal melhoria de James Watt nas máquinas a vapor?;Condensação do vapor em um recipiente separado.
Qual o papel das máquinas a vapor na Revolução Industrial?;Forneceram energia para fábricas e transporte.
O que substituiu as máquinas a vapor no início do século XX?;Motores elétricos e motores de combustão interna.
