pergunta;resposta  
Qual é a principal função dos farmacêuticos?;otimizar o uso de medicamentos para os pacientes  
Quais são as duas principais classificações da prática farmacêutica?;comunitária e institucional  
Qual termo é usado para designar farmácias nos Estados Unidos?;farmácia  
De que origem etimológica vem o termo "farmacêutico"?;grega, significando "drogas" ou "medicação"  
Qual empresa é conhecida por oferecer serviços farmacêuticos?;Wegmans  
Qual o papel dos farmacêuticos em ambientes clínicos?;revisar medicamentos e fornecer informações farmacêuticas  
Qual revista está relacionada à farmácia?;Journal of Pharmacy Practice  
Qual é a tradução grega do termo "farmácia"?;pharmakon, significando drogas ou medicamentos  
Qual organização está associada à educação farmacêutica?;Canadian Pharmacists Association  
Quais produtos são comuns nas farmácias?;medicamentos e itens de higiene pessoal  
Qual é o significado da palavra "apothecary" em contextos históricos?;preparação de remédios e ervas medicinais
