pergunta;resposta
Quando começou a transmitir BSB?;25 de março de 1990
Qual era a sede de BSB?;Londres
Quem fusionou com BSB em 1990?;Sky Television plc
Como se chamava o serviço televisivo de BSB?;Direto por satélite
Em que ano BSB começou suas transmissões?;1990
Qual era a função principal da BSB?;Serviços de teleTV diretos por satélite
Quando ocorreu a fusão entre BSB e Sky Television plc?;25 de novembro de 1990
Como se chamava o resultado da fusão?;British Sky Broadcasting
Qual era a sede da BSB no Reino Unido?;Londres
O que eram as transmissões diretas por satélite oferecidas pela BSB?;Serviços televisivos
