pergunta;resposta
1. De que ano é a criação do IPCC?;1988
2. Quais organizações criaram o IPCC?;Organização Meteorológica Mundial (OMM) e Programa das Nações Unidas para o Meio Ambiente (PNUMA)
3. Em qual cidade está sediado o IPCC?;Genebra, Suíça
4. Qual é a missão principal do IPCC?;Avançar conhecimentos científicos sobre o clima causado por humanos
5. Em que ano o IPCC recebeu o Prêmio Nobel da Paz?;2007
6. Quem é o atual presidente do IPCC?;Hoesung Lee
7. Qual a nacionalidade de Hoesung Lee?;Coreano
8. Quantos Estados membros fazem parte do IPCC?;195
9. Que tipo de relatório principal o IPCC produz?;Relatórios de Avaliação
10. Em que ano foi lançado o Relatório Especial sobre 1,5°C de aquecimento global?;2018
pergunta;resposta
De que ano é a criação do IPCC?;1988
Quais organizações criaram o IPCC?;Organização Meteorológica Mundial (OMM) e Programa das Nações Unidas para o Meio Ambiente (PNUMA)
Em qual cidade está sediado o IPCC?;Genebra, Suíça
Qual é a missão principal do IPCC?;Avançar conhecimentos científicos sobre o clima causado por humanos
Em que ano o IPCC recebeu o Prêmio Nobel da Paz?;2007
Quem é o atual presidente do IPCC?;Hoesung Lee
Qual a nacionalidade de Hoesung Lee?;Coreano
Quantos Estados membros fazem parte do IPCC?;195
Que tipo de relatório principal o IPCC produz?;Relatórios de Avaliação
Em que ano foi lançado o Relatório Especial sobre 1,5°C de aquecimento global?;2018
