pergunta;resposta
Qual é a definição de Islamismo?;Uma ideologia política que busca reviver práticas islâmicas autênticas.
Islamistas podem adotar qual tipo de estratégia para islamizar a sociedade?;Revolutionária ou reformista
O que alguns analistas descrevem o Islamismo como sendo?;Forma de política de identidade
Quais são algumas das figuras centrais do Islã nos anos 1900?;Rashid Rida, Hassan al-Banna, Sayyid Qutb
Qual é a visão dos movimentos islamistas sobre a política no Oriente Médio?;Alteraram mais que qualquer tendência desde a independência
O que alguns islamistas preferem ser chamados?;Movimento Islâmico
Quais são os objetivos principais de muitos movimentos islamistas?;Implantação da sharia e unidade islâmica política
Qual é uma característica importante dos movimentos islamistas após a Primavera Árabe?;Involução em políticas democráticas ou extremismo
Islamismo pode ser entendido como um desejo de remover influências ocidentais onde?;No mundo muçulmano
Qual termo preferem alguns autores para se referir ao Islamismo?;Ativismo Islâmico
