pergunta;resposta
- Quem desenvolveu a comutação de pacotes?;Paul Baran
- O que Paul Baran criou para DARPA?;Conceito de comutação adaptativa de blocos de mensagens
pergunta;resposta
Quem desenvolveu a comutação de pacotes?;Paul Baran
O que Paul Baran criou para DARPA?;Conceito de comutação adaptativa de blocos de mensagens
Qual foi o objetivo principal de Baran ao criar este conceito?;Fornecer um método de roteamento eficiente e tolerante a falhas
Quem introduziu o termo moderno "comutação de pacotes"?;Donald Davies
Em qual década foi desenvolvido inicialmente?;1960
Qual organização financiou os estudos de Baran?;RAND Corporation
O que a comutação de blocos de mensagem adaptável forneceu?;Método de roteamento eficiente e tolerante a falhas
De onde surgiu o termo moderno de comutação de pacotes?;Trabalho independente de Donald Davies
Qual rede incorporou este conceito em seus designs?;ARPANET
Como a comutação de pacotes contrasta com a comutação de circuitos?;Ela é caracterizada por uma taxa por unidade de informação transmitida,
