pergunta;resposta
Qual é a definição de um número primo?;Um número natural maior que 1 que não pode ser escrito como produto de dois números menores.
Que exemplo de número composto é mencionado na explicação?;4.
Qual teorema afirma que todo número maior que 1 é primo ou pode ser fatorado em primos de forma única?;O teorema fundamental da aritmética.
O que se chama a propriedade que determina se um número é primo ou não?;Primalidade.
Qual método simples, embora lento, é usado para verificar a primalidade de um número?;A divisão de tentativa.
Nomeie um teste de primalidade rápido mas com uma pequena chance de erro.;"O teste de primalidade de Miller-Rabin".
Qual algoritmo fornece a resposta correta em tempo polinomial, embora seja muito lento para uso prático?;"O teste de primalidade de AKS".
Em qual área tecnológica os números primos são usados de forma significativa?;Na criptografia de chave pública.
Qual conjectura relacionada aos números primos ainda não foi resolvida?;A conjectura de Goldbach.
Quantos dígitos decimais tinha o maior número primo conhecido em dezembro de 2018?;24.862.048 dígitos decimais.
