pergunta;resposta
Força em física é definida como...;influence que altera o movimento de um objeto
Unidade SI da força é...;newton
Aceleração está diretamente proporcional a...;net force e inversamente proporcional à massa
Thrust é...;aumento da velocidade de um objeto
Drag é...;redução da velocidade de um objeto
Torque é...;mudança na velocidade angular de um objeto
Força interna em um corpo...;não causa aceleração por equilíbrio de forças
Pressão é...;distribuição de forças em uma área
Força afeta a velocidade de...;aceleração do objeto
Força tem direção, portanto é...;quantidade vetorial
