pergunta;resposta
Finally, I'll compile the questions and answers into the required CSV structure, making sure each line follows the "pergunta;resposta" format without errors.
pergunta;resposta
Qual é a principal finalidade do islamismo?;Reconstituir Estados segundo práticas islâmicas autênticas.
O que os islamistas pretendem implementar em suas sociedades?;Sharia e unidade islâmica global.
Quais são as estratégias principais utilizadas pelos islamistas?;Revolutionária ou reformista.
Qual foi a contribuição de Sayyid Qutb para o islamismo?;Ideologia baseada na violência santa.
O que os islamistas consideram incompatível com o Islã?;Influências ocidentais e universais.
Como Graham E. Fuller define o islamismo?;Forma de política identitária.
Qual é um exemplo de movimento islâmico que usa meios pacíficos?;Irmãos Muçulmanos.
Quais são os objetivos dos movimentos islâmicos, segundo Robin Wright?;Alterar a política e fronteiras no Oriente Médio.
Qual foi o impacto do Islã nos Estados Árabes após a Primavera Árabe?;Envolvimento em políticas democráticas e milícias agressivas.
O que os islamistas buscam reviver na sociedade islâmica?;Identidade, autenticidade e revivalismo comunitário.
