pergunta;resposta
O que são comb jellies?;ctenóforos
Qual é a principal característica dos ctenóforos?;'combs' - grupos de cilípios
Como se chamam os ctenóforos na comunidade científica?;comb jellies
Em qual habitat vivem os ctenóforos?;águas marinhas
Qual é o tamanho máximo do corpo dos ctenóforos?;1.5 m (4 pés 11 pol)
Quais são as duas categorias de alimentação dos ctenóforos?;predadores e parasitas
Quantas espécies de ctenóforos têm sido confirmadas até agora?;aproximadamente 100 a 150
O que significa o termo "ctenóforo" em grego?;κτείς kteis 'comb' e φέρω pherō 'carry'
Em qual série do Cambriano foram encontrados ctenóforos fósseis?;Série 2
Ctenóforos são classificados como que tipo de organismos?;Eukaryóticos
