```csv
pergunta;resposta
Qual rio é conhecido como "Rio das Cataratas"?;Rio Reno
Qual é o principal curso d’água que define a fronteira entre a França e a Alemanha?;Rio Reno
Em qual país o Rio Reno nasce?;Suíça
Qual é a principal cidade localizada às margens do Rio Reno?;Colônia
Qual é o principal deságue do Rio Reno?;Mar do Norte
Qual é o nome da região da Alemanha onde o Rio Reno flui?;Rheinland
Qual é o comprimento aproximado do Rio Reno?;1230 km
Qual é o nome da famosa rocha onde o rio Reno encontra o mar?;Loreley
Qual é a importância histórica do Rio Reno no comércio?;Transporte de mercadorias
Qual é o principal destino do rio Reno?;Mar do Norte
Qual a influência do Rio Reno na economia da região?;Comércio e indústria
```
