```
pergunta;resposta
O que caracteriza uma escola particular?;não administrada ou financiada pelo governo,
Qual é um exemplo de escola particular mencionado no contexto?;Davao Christian High School
Quem geralmente financia as escolas particulares além dos estudantes e pais?;doações
Que tipo de estrutura governativa normalmente tem uma escola particular não privadamente proprietária?;uma junta de governadores
Qual é a liberdade operacional que as escolas particulares têm em relação às públicas?;selecionar seus alunos
O Medical College of Wisconsin é um exemplo de qual tipo de instituição?;escola particular
Qual é outro termo para uma escola particular no contexto do texto?;independente
Uma escola não governamental e não estatal, juntamente com as particulares, pode ser chamada de?;independentes,
O que garante a operação independente das escolas particulares?;um sistema de governança
Quais são exemplos de escolas particulares em diferentes países mencionados no contexto?;Hanoi International School, Luanda International School
```
