pergunta;resposta  
Qual foi o nome oficial da dinastia Yuan?;Grande Yuan  
Quem estabeleceu a dinastia Yuan?;Kublai Khan  
Qual dinastia antecedeu o Yuan?;dinastia Song  
Qual dinastia sucedeu o Yuan?;dinastia Ming  
Quando Kublai Khan proclamou a dinastia?;1271  
Quem foi o fundador oficial do Yuan?;Genghis Khan  
Qual era a língua dominante?;chinesa  
Quais religiões eram praticadas?;budismo, tengerismo mongol, outras  
Quando a dinastia Yuan terminou?;1368  
Qual era a capital do Yuan?;Shangdu
