```csv
subject,predicate,object
http://dbpedia.org/resource/Policía_Canaria,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Policía_Municipal_de_Ponce,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Port_of_Tilbury_Police,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Portuguese_Army,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/RAF_Oban,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Royal_Danish_Air_Force,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Royal_Solomon_Islands_Police_Force,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Royal_West_African_Frontier_Force,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Ruhunu_Regiment,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Saanich_Police_Department,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Saint_Helena_Police_Service,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Sattar_Alvi,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Shanghai_Municipal_Police,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Sheffield_and_Rotherham_Constabulary,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Shinsengumi,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/South-West_African_Police,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/South_African_Commando_System,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/South_African_Police,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/South_African_Police_Service,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/South_Simcoe_Police_Service,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Sovereign_Base_Areas_Police,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Special_Frontier_Force,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Special_Jaegers,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Special_Purpose_Marine_Air-Ground_Task_Force_-_Crisis_Response_-_Central_Command,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Special_Services_Group,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Sri_Lanka_Civil_Security_Force,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Sûreté_du_Québec,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Task_Force_on_the_Implementation_of_Amendment_64,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Territorial_Defense_Forces_(Poland),ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Thames_Valley_Police,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Theodore_S._Coberly,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Thirteenth_Air_Force,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Titusville_Police_Department,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Tokubetsu_Kōtō_Keisatsu,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Twentieth_Air_Force,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/United_States_Army_Reserve,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Veřejná_bezpečnost,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Volunteer_Regiment_of_Buda,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Worker-Peasant_Red_Guards,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Zeravani,ns1:hypernym,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Newton_(unit),ns2:quantity,http://dbpedia.org/resource/Force
http://dbpedia.org/resource/Force,ns2:unit,http://dbpedia.org/resource/Newton_(unit)
http://dbpedia.org/resource/Force,ns2:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Classical_mechanics
http://dbpedia.org/resource/Force,ns2:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Good_article
http://dbpedia.org/resource/Force,ns2:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Harvid
http://dbpedia.org/resource/Force,ns2:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Redirect
http://dbpedia.org/resource/Force,ns2:wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Refend
http://dbpedia.org/resource/Force,foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Galileo.arp.300pix.jpg
http://dbpedia.org/resource/Force,foaf:depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Torque_animation.gif
```
