pergunta;resposta
O usuário me forneceu um exemplo de saída, então vou olhar para isso para ter uma ideia clara do que esperar. Vejo que cada linha no CSV tem a estrutura "pergunta;resposta", e as respostas são curtas, geralmente frases ou termos técnicos.
Questão;Resposta
Qual ramo da ciência computacional estuda a complexidade de resolver problemas?;Teoria da Complexidade Computacional
O que define a classe de复杂度 P?;Problemas solucionáveis em tempo polinomial
 Qual é o nome do problema Millennium Prize relacionado à teoria da complexidade?;P vs NP
Qual atributo principal define a classificação dos problemas na teoria da complexidade computacional?;Complexidade
Qual termo técnico descreve tarefas que podem ser resolvidas por um computador em tempo finito?;Problemas decidíveis
 Qual medida avalia a dificuldade de resolver um problema em tempo computacional?;Tempo de execução
Qual método avalia os recursos necessários para resolver um problema?;Análise渐近
 Quais são os principais recursos usados na teoria da complexidade computacional?;Tempo e espaço
 Qual unidade mede a complexidade de um circuito lógico?;Número de portas lógicas
Qual é o objetivo principal da teoria da complexidade computacional?;Classificar problemas baseando em recursos necessários
 Qual é a diferença entre análise de algoritmos e teoria da complexidade?;Análise se concentra em algoritmos específicos, enquanto a teoria estuda classes gerais de problemas.
