pergunta;resposta
De que organização o IPCC faz parte?;as Nações Unidas
Quais organizações estabeleceram o IPCC?;a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA)
Onde está sediado o IPCC?;em Genebra, Suíça
Qual é a língua oficial do trabalho do IPCC?;o inglês
Quem foi o primeiro presidente do IPCC?;Bert Bolin
Qual nacionalidade tem Hoesung Lee?;coreano
Quem é atualmente o vice-presidente do IPCC?;Ismail El Gizouli
Qual foi um relatório importante lançado pelo IPCC em 2018?;O Relatório Especial sobre aquecimento global de 1,5 °C
Que tratado climático é mencionado no contexto da ONU?;A Convenção-Quadro das Nações Unidas sobre Mudança do Clima (UNFCCC)
Qual premiação importante o IPCC recebeu?;O Prêmio Nobel da Paz em 2007, junto com Al Gore
Quando Rajendra Pachauri renunciou ao cargo de presidente do IPCC?;em fevereiro de 2015
