pergunta;resposta
Quando foi fundada a lei da União Europeia?;1952
Qual foi o primeiro tratado da UE?;Tratado da Comunidade Europeia do Carvão e do Aço
Quais são os objetivos da lei da UE?;Paz, justiça social, economia de mercado social, emprego pleno e proteção ambiental
O que forma a estrutura constitucional da UE?;Tratados da União Europeia
Qual é o nome do ramo judicial da UE?;Tribunal de Justiça da União Europeia
O que a lei da UE promove?;Paz, justiça social, economia de mercado social, emprego pleno e proteção ambiental
Como se chama o ramo judicial da UE?;Tribunal de Justiça da União Europeia
Quantos países membros a UE possui?;27
Qual é o papel dos tratados na UE?;Estrutura constitucional da União Europeia
O que o Tribunal de Justiça da UE cria?;Jurisprudência da União Europeia
