pergunta;resposta
1. Qual é o segundo estado menor da Austrália?;Victoria
2. Qual é o segundo estado mais populoso da Austrália?;Victoria
3. Qual é a população de Victoria?;mais de 6,5 milhões
4. Quais estados fronteiram com Victoria?;Nova Gales do Sul e Austrália do Sul
5. Qual é a capital de Victoria?;Melbourne
6. Quais são as quatro maiores cidades de Victoria?;Melbourne, Geelong, Ballarat e Bendigo
7. Quais grupos aborígenes vivem em Victoria?;Muitos grupos aborígenes, como os Boonwurrung
8. Quando foi fundada a primeira colônia em Victoria?;1803
9. Qual evento aumentou a população de Victoria nos séculos XIX?;O ouro da década de 1850
10. Qual é a economia de Victoria?;Segunda maior e diversificada
pergunta;resposta
Qual é o segundo estado menor da Austrália?;Victoria
Qual é o segundo estado mais populoso da Austrália?;Victoria
Qual é a população de Victoria?;mais de 6,5 milhões
Quais estados fronteiram com Victoria?;Nova Gales do Sul e Austrália do Sul
Qual é a capital de Victoria?;Melbourne
Quais são as quatro maiores cidades de Victoria?;Melbourne, Geelong, Ballarat e Bendigo
Quais grupos aborígenes vivem em Victoria?;Muitos grupos aborígenes, como os Boonwurrung
Quando foi fundada a primeira colônia em Victoria?;1803
Qual evento aumentou a população de Victoria nos séculos XIX?;O ouro da década de 1850
Qual é a economia de Victoria?;Segunda maior e diversificada
