pergunta;resposta  
Quem desenvolveu o conceito de comutação de pacotes?;Paul Baran e Donald Davies  
O que é a comutação de pacotes?;Método de agrupar dados em pacotes  
Qual era o objetivo do sistema de Baran?;Fornecer roteamento eficiente e tolerante a falhas  
O que Baran contradizia?;Princípios de pré-alocação de largura de banda  
Quem cunhou o termo "comutação de pacotes"?;Donald Davies  
Qual é a base principal das comunicações de dados?;Comutação de pacotes  
Qual rede utilizou comutação de pacotes?;ARPANET  
Como a comutação de pacotes difere da comutação de circuitos?;Usa largura de banda variável  
Qual é a função da camada de cabeçalho dos pacotes?;Direcionar o pacote para o destino  
O que é o payload dos pacotes?;Dados extraídos pelo sistema de destino
