pergunta;resposta  
Ctenophora é também conhecido como?;comb jellies  
Como os ctenóforos se movem?;usando cilia (combs)  
Qual é o intervalo de tamanhos dos adultos?;mm a 1,5 m  
Quais células estão nas tentáculos para pegar presas?;colloblasts  
O que os ctenóforos geralmente comem?;minhocas, larvas e rotíferos  
Quando apareceram os fósseis de ctenóforos?;525 milhões de anos atrás  
Qual é o debate sobre a posição dos ctenóforos?;em árvores evolutivas  
O que é a hipótese de parentesco com as esponjas?;sponges são irmãos de todos os outros animais  
Quais são as exceções na alimentação?;juvenis de duas espécies  
Como se movem os ctenóforos?;com cilia para nadar
