pergunta;resposta
I should make sure the answers are in Portuguese and within the word limit. Also, the format must be CSV with each line as "question;answer". Let me structure them accordingly.
pergunta;resposta
Os Huguenotes seguiam qual religião?;Protestantismo Reformado  
Quando ocorreram as Guerras de Religião Francesas?;1562 a 1598  
Qual foi o papel do Edital de Nantes?;Autonomia religiosa e política  
Quem liderou os Huguenotes?;Jeanne d'Albret, Henrique IV e Príncipes de Condé  
O que Louis XIV fez com os Huguenotes?;Revogou seus direitos e aumentou a perseguição  
O que aconteceu com os Huguenotes após o Edital de Fontainebleau?;Forçaram a conversão ou fuga  
Por que os Huguenotes fugiram da França?;Persecução e violência  
Qual foi o resultado da fuga dos Huguenotes?;Drenagem cerebral e perda de papeladas sociais  
Quando a perseguição aos protestantes terminou na França?;1787 com o Edital de Versalhes  
Qual foi a principal causa da declínio dos Huguenotes?;Conflitos religiosos e perseguição
