pergunta;resposta
Preciso garantir que todas as respostas estejam em português e que o formato final seja um CSV com as pergunta e resposta separadas por ;. Vou vericar também se cada paga pergunta/resposta tem exatamente 10 linhas sem erros de separação.
pergunta;resposta  
Qual foi a origem da cidade de Warsaw?;Uma cidade de small fishing town em Masovia.  
Onde está localizada Warsaw?;Em east-central Poland, ao sul do River Vistula.  
 qual é a população estimada deWarsaw?;1.86 milhões de habitantes na cidade, 3.1 milhões na metrópoli.  
Qual é a área da cidade deWarsaw?;517 km².  
Quantas distritos possui Warsaw?;18.  
Quais são os principais景点 deWarsaw?;Palácio Krajowy, Rua świetna, e others.  
Qual é a data doertiary deWarsaw?;Sigismund III.  
O que aconteceu comWarsaw durante a Segunda Guerra Mondial?;Prosseguir a downtowns e raios.  
qual é a maior empresa financiaria deWarsaw?;Stadion Narodowy, o estadio Nacional.  
Qual é a principal universidade deWarsaw?;University of Warsaw.
