pergunta;resposta
Qual conflito é considerado o teatro americano da Guerra dos Sete Anos?;Guerra Franco-Indígena
Qual era a principal desvantagem numérica dos franceses na Guerra Franco-Indígena?;Menor população de colonos
Quem liderou os milicianos da Virgínia na Batalha de Jumonville Glen?;George Washington
Qual cidade foi capturada pelos britânicos em 1759, marcando um ponto crucial na guerra?;Quebec
Qual tratado encerrou oficialmente a Guerra Franco-Indígena em 1763?;Tratado de Paris
A qual país a França cedeu Louisiana após a Guerra Franco-Indígena?;Espanha
Quem assumiu o poder na Grã-Bretanha e aumentou os recursos militares nas colônias?;William Pitt
Qual foi o principal ponto de disputa que desencadeou o conflito no início da guerra?;Forks of the Ohio
Qual grupo foi expulso da Nova Escócia e da Acádia sob ordens de William Shirley?;Acadians
Qual rio serviu como limite para a cessão territorial da França à Grã-Bretanha?;Mississippi
