```csv
pergunta;resposta
O que é a desobediência civil?;recusa ativa de obedecer leis
Qual o nome do ensaio de Henry David Thoreau que popularizou o termo "desobediência civil" nos EUA?;Resistência ao Governo Civil
Quais líderes foram inspirados pela desobediência civil?;Susan B. Anthony, Saad Zaghloul, Mahatma Gandhi
Qual movimento nos EUA utilizou a desobediência civil?;movimento dos direitos civis
O que a desobediência civil geralmente envolve?;protestos pacíficos
Qual característica define a desobediência civil como "civil"?;não violência
Quem considerou a desobediência civil como um ato de reverência à lei?;Martin Luther King Jr.
Em qual país ocorreu a Revolução Laranja em 2004?;Ucrânia
Qual foi um dos métodos utilizados pelo movimento End SARS?;desobediência civil
Qual o papel da desobediência civil em protestos?;resistência não violenta
Quais os grupos que utilizam a desobediência civil?;Women in the yellow vests movement
