pergunta;resposta
Qual organização liderou o embargo de petróleo de 1973?;OAPEC, liderada pela Arábia Saudita
O embargo de 1973 visava países que apoiaram qual nação?;Israel
Em qual mês o embargo de petróleo de 1973 começou?;Outubro
Qual foi o aumento percentual do preço do petróleo durante o embargo?;Quase 300%
Qual era o preço do petróleo por barril antes do embargo?;US$3
Qual era o preço do petróleo por barril após o embargo?;Quase US$12
O embargo de 1973 é conhecido como qual "choque"?;Primeiro choque do petróleo
Além dos EUA, qual outro país foi inicialmente visado pelo embargo?;Canadá
A Guerra do Yom Kippur foi um fator que desencadeou o embargo?;Sim
O embargo terminou em qual mês?;Março de 1974
