pergunta;resposta
Qual é a capital e maior cidade da Polônia?;Warsaw
Em que rio está localizada Warsaw?;Vistula
Quantos habitantes possui oficialmente a área metropolitana de Warsaw?;3,1 milhões
Que posição Warsaw ocupa em termos de população na União Europeia?;6ª cidade mais populosa
Qual foi o século em que Warsaw se tornou capital do Reino da Polônia e Lituânia?;17º século
Quem decidiu mover a capital polonesa para Warsaw no final do século 16?;Sigismund III
Qual evento destruiu grande parte da cidade durante a Segunda Guerra Mundial em 1939?;Bombardeios e cerco
Quantos distritos compõem o município de Warsaw?;18
Onde está localizado o edifício mais alto da União Europeia até 2022?;Warsaw, Varso Place
Quais são os dois principais aeroportos internacionais que servem Warsaw?;Chopin e Modlin
