```csv
pergunta;resposta
Qual o período da Guerra Franco-Indígena?;1754–1763
Qual era a população aproximada das colônias francesas no início da guerra?;60.000
Qual era a população aproximada das colônias britânicas no início da guerra?;2 milhões
Quais tribos nativas apoiaram os colonos britânicos?;Iroquois, Catawba e Cherokee
Quais tribos nativas apoiaram os colonos franceses?;Abenaki, Mi'kmaq, Algonquin, Lenape, Ojibwa, Ottawa, Shawnee e Wyandot
Onde ocorreu a disputa que desencadeou a guerra?;Confluência dos rios Allegheny e Monongahela
Qual batalha marcou o início da violência?;Batalha de Jumonville Glen
Quem liderou a expedição britânica que sofreu uma derrota desastrosa em 1755?;Edward Braddock
Quais fatores contribuíram para o fracasso das operações britânicas em 1755-57?;Má gestão, divisões internas, batedores canadenses eficazes e aliados nativos.
Qual tratado encerrou oficialmente a Guerra Franco-Indígena?;Tratado de Paris (1763)
```
