pergunta;resposta
O que é a comutação de pacotes?;um método de agrupamento de dados em pacotes
Quem desenvolveu o conceito de "comutação de blocos adaptativa distribuída"?;Paul Baran
Qual o objetivo principal do conceito de comutação de pacotes de Baran?;fornecer um método de roteamento tolerante a falhas
Quem cunhou o termo moderno "comutação de pacotes"?;Donald Davies
Qual a principal diferença entre a comutação de pacotes e a comutação de circuitos?;a comutação de pacotes usa taxa por unidade de informação transmitida
Em que laboratório Donald Davies desenvolveu seu trabalho?;National Physical Laboratory
Qual o papel da RAND Corporation no desenvolvimento da comutação de pacotes?;financiou um programa de pesquisa
O que a comutação de pacotes é a base principal para?;comunicações de dados em redes de computadores
Onde a comutação de pacotes foi incorporada no design?;ARPANET
Qual o papel do cabeçalho em um pacote?;direcionar o pacote ao seu destino
Que tipo de método de roteamento o conceito de Baran visava fornecer?;tolerante a falhas e eficiente
