pergunta;resposta
Now, format them into CSV with semicolons. Make sure each line has "pergunta;resposta" and there are exactly 10 lines. Avoid any markdown and just output the CSV.
Como foi chamado o ensaio de Henry David Thoreau que popularizou o termo "desobediência civil"?;Resistência à Governança  
Qual movimento nos EUA utilizou a desobediência civil nos anos 1960?;Movimento dos Direitos Civis  
Em qual país a desobediência civil foi usada contra o domínio britânico no século XX?;Índia  
O que caracteriza a desobediência civil segundo o contexto?;Resistência não violenta  
Quem liderou a Revolução Egípcia de 1919 com desobediência civil?;Saad Zaghloul  
Qual evento recente envolveu desobediência civil contra a polícia?;Protestos de George Floyd  
Qual movimento em 2020 utilizou a desobediência civil em resposta a injustiças?;Mulheres no Vestido Amarelo  
O que a desobediência civil busca questionar?;Leis injustas  
Qual foi o primeiro exemplo histórico de desobediência civil mencionado?;Gípcios  
Qual evento em 2017 usou métodos de desobediência civil?;Protestos na Sérvia
