pergunta;resposta
Qual o objetivo inicial da Comunidade Europeia de Carvão e Aço? ;Promover paz, justiça social e economia de mercado.
Qual a estrutura constitucional do direito da União Europeia? ;Tratados da União Europeia.
Quem interpreta o direito da União Europeia? ;Tribunal de Justiça da União Europeia.
Em que área John Bell (legal scholar) atua? ;Law of the European Union.
Qual a disciplina em que o Common Market Law Review atua? ;Law of the European Union.
O que é o principal tópico do Law of the European Union? ;Law of the European Union.
Em que modelo de página o Law of the European Union usa? ;Template:R from move.
Qual a origem do Law of the European Union? ;Word rearrangement.
Qual a subdisciplina de Law of the European Union? ;Henry G. Schermers.
Qual a relação entre Law of the European Union e Template:Redirect category shell? ;Usando modelo de página wiki.
