```csv
pergunta;resposta
Qual o tipo de medida que foca em riqueza, renda e consumo?;Importantes tipos de medições econômicas
Como o processo de globalização afetou a desigualdade dentro das nações?;Aumentou a desigualdade
Qual foi o período em que a desigualdade de renda entre as nações atingiu o pico?;1970
Qual o impacto da desigualdade na estabilidade política e social?;Está ligada à instabilidade política e social
Qual o efeito das políticas fiscais e de gastos públicos em economias avançadas sobre a desigualdade de renda?;Diminuem a desigualdade em um terço
Qual o nome de um índice amplamente utilizado para medir a desigualdade econômica?;Gini coefficient
Como a desigualdade afeta o crescimento econômico?;Hindra o crescimento econômico
Quais os tipos de desigualdade que podem ser observados?;Renda e riqueza
Qual o impacto da desigualdade sobre o crescimento e estabilidade macroeconômica?;Reduz o crescimento
Qual a principal consequência da desigualdade na maioria das economias avançadas nos últimos 30 anos?;Aumento da desigualdade de renda
```
