pergunta;resposta
1. Qual é outro nome para Ctenophora?;Jelêmias de pente
2. Como eles nadam?;'Pentes' - grupos de cílios
3. Qual o tamanho dos adultos?;De alguns milímetros a 1,5 m
4. Qual é uma característica do corpo além dos 'pentes'?;Massa gelatinosa com camada de células
5. Qual é a espécie tipo?;Mnemiopsis leidyi
6. Quantas espécies válidas existem?;100-150
7. Quais são as classes?;Tentaculata, Nuda, Scleroctenophora
8. Quando aparecem os fósseis?;No Cambriano, há ~525 milhões de anos
9. Quantos juvenis são parasitas?;Jovens de duas espécies
10. Como se baseiam para digestão e respiração?;Fluxo de água pelo corpo
Qual é outro nome para Ctenophora?;Jelêmias de pente
Como os ctenóforos nadam?;'Pentes' - grupos de cílios
Qual o tamanho dos adultos?;De alguns milímetros a 1,5 m
Qual é uma característica do corpo além dos 'pentes'?;Massa gelatinosa com camada de células
Qual é a espécie tipo?;Mnemiopsis leidyi
Quantas espécies válidas existem?;100-150
Quais são as classes?;Tentaculata, Nuda, Scleroctenophora
Quando aparecem os fósseis?;No Cambriano, há ~525 milhões de anos
Quantos juvenis são parasitas?;Jovens de duas espécies
Como se baseiam para digestão e respiração?;Fluxo de água pelo corpo
