pergunta;resposta
O que caracteriza uma escola privada?;não administrada ou financiada pelo governo
Escolas públicas dependem de qual tipo de financiamento?;financiamento nacional ou local
Qual é um termo alternativo para escola privada?;escola independente
O que geralmente gerencia uma escola privada, exceto se for de propriedade particular?;conselho de governadores
Como as escolas privadas garantem sua operação independente?;sistema de governança
Qual é a principal diferença entre uma escola pública e uma privada?;financiamento do governo
Escolas independentes são dependentes de quem para financiamento?;não dependem de financiamento governamental
O que assegura a operação independente das escolas privadas?;sistema de governança
Como é chamado o financiamento próprio de uma escola privada?;endowment financeiro
Por que as escolas privadas não são administradas pelo governo?;garantir operação independente
