pergunta;resposta
8. Funded by the U.S. Department of Defense; later matched by British work.
pergunta;resposta
Quais são os componentes de um pacote em telecomunicação?;Header e payload
Onde é direcionado um pacote pelo hardware deRede?;Por hardware deRede
Qual extraia os dados do payload para os sistemas operacionais ou aplicativos?;O sistema operacional, aplicativos ou protócolos superiores
 packet switching é o método principal de comunicação de dados em redes globais. Verdadeiro/Falso.;Verdadeiro
 qual foi o pioneiro no desenvolvimento da teoria do pacote-switching?;Paulo Baran e Donald Davies
 Qual era o objetivo principal da pesquisa de Paulo Baran?;Método de routamento tolerante à falha e eficiente
 Em qual organização foi apresentada inicialmente a idéia de "message switching distributed"?;RAND Corporation
 qual fundou o laboratório físico national em 1965 para desenvolver a teoria do pacote-switching?;The National Physical Laboratory (NPL)
 packet switching trouxe renomeo após os estudos pioneiros no NPL em 1965. Verdadeiro/Falso.;Verdadeiro
 packet switching é fundamental para a arquitetura ARPANET, precursora da internet moderna. Verdadeiro/Falso.;Verdadeiro
