pergunta;resposta
Fossils date back to the early Cambrian, about 525 million years ago. Their phylogenetic position is debated; some think they're the second-earliest animal lineage after sponges, others argue they emerged earlier than sponges.
pergunta;resposta
Quais são os animais marinhos que usam cílios para nadar?;Ctenóforos
Quantos metros podem medir os adultos de Ctenóforos?;Até 1,5 metro
Quantas espécies de Ctenóforos foram validadas?;Entre 100 e 150 espécies
Quais são os animais que praticamente todos atuam como predadores?;Ctenóforos
De que consistem os corpos dos Ctenóforos?;Massa de geléia com camadas celulares
Quais são os principais tipos de Ctenóforos citados no texto?;Cydípides, platictênicas e beroides
Existe exceção ao comportamento predatório dos Ctenóforos?;Sim, juvenis de duas espécies
Quais fósseis representam os Ctenóforos datando do Cambriano?;Fósseis em lagerstätten
Qual é a posição debatida dos Ctenóforos na filogenia?;Uma das hipóteses-sister de animais
Por que os algoritmos foram enganados nas análises filogenéticas?;Presença de genes específicos dos Ctenóforos
