pergunta;resposta
Qual é a população oficial da cidade de Varsóvia?;1,86 milhão
Qual é o rio que atravessa Varsóvia?;Vístula
Quantos distritos compõem a área metropolitana de Varsóvia?;18
Em qual ranking global de cidades habitáveis está Varsóvia?;32ª
Em que ano Varsóvia foi classificada como 32ª cidade mais habitável do mundo?;2012
Qual é a principal instituição da ONU para segurança de fronteiras na União Europeia?;Frontex,
Quem são os principais competidores da Warsaw Stock Exchange?;principal em CE e Leste Europeu
Que tipo de atividades econômicas caracterizam Varsóvia?;variedade industrial,
Qual é o nome do palácio histórico que representa a cidade de Varsóvia?;Palácio Wilanów
Quem é uma figura importante ligada à história cultural de Varsóvia?;Adam Mickiewicz
