pergunta;resposta
Uma rocha ígnea é formada por que tipo de material?;magma,
Rocha sedimentar pode ser transformada em qual das três categorias?;rocha metamórfica ou rocha ígneam, rocha sedimentar,
O que ocorre quando se derrete uma rocha geológica?;pode formar outros tipos de rochas,
Qual é o conjunto dos três principais tipos de rochas?;igneas, sedimentares e metamórficas,
Qual fato sobre geologia você aprendeu na escola?;Geología é uma área estudada em ciências da terra,
Quem atua na área de Geologia?;Rudolph Glossop, Charles Cotton, James M. Harrison, Shen Qihan etc.
O que é a litosfera da Terra composta por?;crosta e parte superior rígida do manto,
Qual é um termo alternativo para o manto superior na geologia?;astenosfera,
As placas tectônicas estão relacionadas com qual componente mais próximo da superfície da terra?;litosfera,
Em que década a geotomografia foi descoberta?;Década de 1960,
O modelo wiki Geology é usado para representar quais informações?;relações entre diferentes áreas de geologia,
