pergunta;resposta
Qual é o nome da região que inclui Los Angeles?;Southern California
Qual é o maior distrito urbano dos EUA em populações?;Los Angeles metropolitan area
Em qual estado dos EUA está localizado Southern California?;California
Qual é a costa sul de Southern California?;Baja California
Quantos estados adjacentes tem Southern California?;Arizona, Mexico
Qual é a região noroeste de Southern California?;Neva
Quais são os três maiores municípios de Southern California?;Los Angeles, Riverside, San Bernardino
Em qual estado dos EUA está localizado a costa oeste de Southern California?;Arizona
O Colorado River divide Southern California com qual estado do noroeste?;Arizona
Qual é a região noroeste que compreende tenhanos e superbahis?;Baja California
