```
pergunta;resposta
Quem comandava as forças britânicas na Batalha de Monongahela?;Edward Braddock
Quantas baixas os franceses tiveram durante a guerra franco-indiana?;1,500 mortos
Qual foi o resultado final da guerra franco-indiana?;vitória britânica
Quem liderou as forças britânicas na Campanha de Montreal?;Jeffery Amherst
Quantas baixas os britânicos tiveram em ações ofensivas durante a guerra franco-indiana?;1,512 mortos em combate
O que foi usado pelos colonos americanos durante a guerra franco-indiana?;long rifle
Qual era o tamanho aproximado das forças envolvidas na guerra franco-indiana?;10.000
Quem liderava as forças indígenas aliadas dos britânicos?;Sir William Johnson
Em qual ano começou a guerra franco-indiana?;1754
Onde estava localizada a Nova França durante a guerra franco-indiana?;North America
```
