pergunta;resposta
1. Where is the main campus located?;Chicago's Hyde Park neighborhood
2. How many professional schools does it have?;eight
3. What is its USNWR ranking?;15
4. What is the largest university press in the US?;University of Chicago Press
5. When was the first self-sustaining nuclear reaction achieved?;Chicago Pile-1 beneath Stagg Field
6. How many students does it have?;18,452
7. Which lab produced the first nuclear reaction?;Metallurgical Laboratory
8. Who are some notable alumni?;Nobel laureates, Fields Medalists
9. What academic disciplines did it influence?;economics, law, physics, etc.
pergunta;resposta  
Onde está localizado o campus principal da Universidade de Chicago?;Chicago's Hyde Park neighborhood  
Quantos escolas profissionais possui a Universidade de Chicago?;oito  
Qual é o ranking da Universidade de Chicago no USNWR mundial?;15  
Qual é a maior imprensa universitária dos EUA?;University of Chicago Press  
Qual é a primeira reação nuclear auto-sustentável do homem?;Chicago Pile-1 sob o Stagg Field  
Quantos estudantes a Universidade de Chicago tem?;18.452  
Qual laboratório produziu a primeira reação nuclear?;Metallurgical Laboratory  
Quais disciplinas acadêmicas foram influenciadas pela Universidade?;economia, direito, física, etc.  
Quais são alguns alunos notáveis da Universidade?;Nobel laureates, Fields Medalists  
