pergunta;resposta
Qual é a definição de um número primo? ;Um número natural maior que 1 que não é produto de dois números menores.
Quais números são chamados de números compostos? ;Números naturais maiores que 1 que não são primos.
Qual é o Teorema Fundamental da Aritmética? ;Todo número natural maior que 1 é primo ou pode ser fatorado em primos.
Que tipo de algoritmo é o trial division? ;Um método simples, mas lento, para verificar a primidade.
Qual algoritmo de teste de primalidade tem uma pequena chance de erro? ;Miller–Rabin primality test.
Qual algoritmo de teste de primalidade sempre produz a resposta correta? ;AKS primality test.
O que são números de forma especial? ;Números com formas específicas, como números de Mersenne.
Qual é a relação entre a probabilidade de um número ser primo e seu número de dígitos? ;Inversamente proporcional ao seu número de dígitos.
O que é Goldbach's conjecture? ;Todo número par maior que 2 pode ser expresso como a soma de dois primos.
Qual a importância dos números primos em criptografia? ;Baseiam-se na dificuldade de fatorar números grandes em seus fatores primos.
