pergunta;resposta
1. Qual foi a duração da Guerra Franco-Indiana?;1754 a 1763
2. Qual guerra mundial foi a Guerra Franco-Indiana um teatro?;Guerra dos Sete Anos
3. Quem eram os principais combatentes na Guerra Franco-Indiana?;Colônias britânicas vs. colônias francesas
4. Qual foi o nome dado à Guerra Franco-Indiana pelos canadenses franceses?;guerre de la Conquête
5. Quem atacou uma patrulha francesa no início da guerra?;Militiamen sob o comando de George Washington
6. Em que ano a Grã-Bretanha declarou guerra à França?;1756
7. Quem foi o comandante britânico que teve uma campanha desastrosa em 1755?;General Edward Braddock
8. Qual foi o resultado da campanha de William Pitt?;Aumento dos recursos militares britânicos
9. Qual foi a data da captura de Quebec pelos britânicos?;1759
10. Em que cidade o Tratado de Paris (1763) encerrou a Guerra Franco-Indiana?;Paris
pergunta;resposta
Qual foi a duração da Guerra Franco-Indiana?;1754 a 1763
Qual guerra mundial foi a Guerra Franco-Indiana um teatro?;Guerra dos Sete Anos
Quem eram os principais combatentes na Guerra Franco-Indiana?;Colônias britânicas vs. colônias francesas
Qual foi o nome dado à Guerra Franco-Indiana pelos canadenses franceses?;guerre de la Conquête
Quem atacou uma patrulha francesa no início da guerra?;Militiamen sob o comando de George Washington
Em que ano a Grã-Bretanha declarou guerra à França?;1756
Quem foi o comandante britânico que teve uma campanha desastrosa em 1755?;General Edward Braddock
Qual foi o resultado da campanha de William Pitt?;Aumento dos recursos militares britânicos
Qual foi a data da captura de Quebec pelos britânicos?;1759
Em que cidade o Tratado de Paris (1763) encerrou a Guerra Franco-Indiana?;Paris
