pergunta;resposta
Qual foi o período da pandemia da Peste Negra?;1346 a 1353, na Europa e Norte da África.
Qual bactéria causou a Peste Negra?;Yersinia pestis, transmitida por pulgas.
Em que porto a Peste Negra se espalhou inicialmente?;Kaffa, no Mar Negro, através da frota da Horda Dourada.
Qual foi a principal forma de transmissão da Peste Negra após a chegada à Europa?;Person-to-person, via aerossóis (plaga pneumónica).
Qual evento da Idade Média tardia ocorreu logo antes da Peste Negra?;A Grande Fome (1315-1317).
Qual a estimativa do impacto populacional da Peste Negra na Europa?;30% a 60% da população europeia.
Em que país moderno ocorreu uma descoberta que questiona a teoria da origem Mongol?;Kyrgystão.
Qual o nome alternativo da Peste Negra?;A Grande Mortalidade ou a Peste.
Qual a relação entre a Peste Negra e a Horda Dourada?;A frota da Horda Dourada espalhou a doença de Kaffa.
Qual a consequência da Peste Negra para a população mundial?;Redução da população global de 475 milhões para 350-375 milhões.
