Pergunta;Resposta
Quando começou a crise do petróleo de 1973?;Octubre de 1973,
Qual foi o país que proclamou um negóbio de petróleo no contexto da crise de 1973?;Membros da OAPEC, liderado por Saudi Arabia,
Quais países foram inicialmente alvo dos negações ao negóbio de petróleo de 1973?;Canadá, Japão, Reino Unido e outros países sujos à cooperação israelense,
Qual foi a principal razão pelo qual os Estados Unidos saíram do Acordo de Bretton Woods?;Eles negaram a cooperação israelense,
Quando foi a primeira crise do petróleo identificada?;Outubro de 1973,
Quais países foram inicialmente alvo dos negações ao negociar com os petróleos sujos?;Canadá, Japão, Reino Unido, Portugal, Rhodesia e South Africa,
Qual foi o país que apontou para a proclamação de um.negígio de petróleo em 1973?;Saudi Arabia,
Quando teve mais países adionado à negação ao petróleo em 1973?;Sete países incluindo Canadá, Japão e outros,
Qual foi a datas de término da crise do petróleo de 1973?; março de 1974,
Quando o preço do petróleo alcançou um pico de $12 US$ por barrel?;março de 1974
