pergunta;resposta
Quando a Universidade de Harvard foi fundada?;1636
Qual indivíduo recebeu o nome da universidade?;John Harvard
Em que cidade a Universidade de Harvard está localizada?;Cambridge, Massachusetts
Qual é o valor do patrimônio líquido da Universidade de Harvard?;$50,9 bilhões
Quantas bibliotecas compõem a Harvard Library?;79 bibliotecas
Quantos itens estão disponíveis na Harvard Library?;20,4 milhões de itens
Quantos ganhadores do Nobel são alumni da Universidade de Harvard?;150 ganhadores do Nobel
Quantos presidentes dos Estados Unidos são alumni da Universidade de Harvard?;oito presidentes dos EUA
Quantas faculdades acadêmicas compõem a Universidade de Harvard?;dez faculdades acadêmicas
Qual organização foi co-fundada pela Universidade de Harvard em 1900?;Associação de Universidades Americanas
