pergunta;resposta  
Qual é o foco principal da teoria da complexidade computacional?;classificar problemas por uso de recursos  
Quais são os dois recursos principais medidos na complexidade?;tempo e armazenamento  
Qual é o papel da teoria da complexidade computacional?;determinar limites práticos dos computadores  
Qual é a questão central dedicada à complexidade computacional?;P versus NP  
Como a complexidade computacional difere da teoria da computabilidade?;restrita a recursos disponíveis  
O que é um problema computacional?;tarefa resolvida por um computador  
Quais modelos são usados para quantificar a complexidade?;modelos matemáticos de computação  
Qual é a diferença entre análise de algoritmos e complexidade computacional?;algoritmo específico vs todos os possíveis  
Quais são os dois campos relacionados à teoria da complexidade?;análise de algoritmos e computabilidade  
O que a teoria da complexidade tenta classificar?;problemas solúveis com recursos restritos
